9790,Anthony Mermis,32,68,254
9791,Frances Rivas,35,66,168
9792,Shayne Jones,64,75,266
9793,John Orear,81,70,296
9794,Mary Mangum,40,65,199
9795,Jerome Jaco,29,69,146
9796,Patricia Roberts,20,77,110
9797,Donna Smith,91,68,131
9798,Amy Ruybal,49,63,158
9799,Shirley Martin,97,67,192
9800,Arron Smalls,53,71,124
9801,Marx Aitken,72,74,260
9802,Mark Shepard,40,77,272
9803,Blanca Joyce,87,70,164
9804,Carol Jones,69,69,267
9805,Beverly Carroll,33,70,129
9806,Gerald Griffin,76,69,100
9807,Ann Stallworth,30,64,195
9808,Brian Vowles,96,69,209
9809,Mary Leuthauser,96,60,224
9810,Ruth Bodie,55,78,262
9811,Judith Felix,33,75,178
9812,Joseph Alexander,21,75,146
9813,Carrie Girven,54,75,290
9814,Joe Duerr,31,74,252
9815,Rodney Osborne,89,77,202
9816,Margaret Nolen,56,66,144
9817,Brian Miller,91,73,147
9818,Rhoda Agnello,78,71,151
9819,Jerry Ashley,33,64,225
9820,Julia Ruch,73,63,300
9821,Michael Matthews,73,71,169
9822,Robert Parker,88,78,131
9823,Josephine Vanscoy,55,78,276
9824,Linda Peterson,93,67,108
9825,Joann Parker,59,77,252
9826,Ruth Bass,43,77,161
9827,Eddie Partin,84,75,132
9828,William Leach,33,65,188
9829,Milton Oflaherty,48,78,155
9830,Jeanne Blakely,85,77,102
9831,Cora Price,86,60,290
9832,Jerrell Belville,47,77,185
9833,Rodney Holder,31,63,232
9834,Wendy Knisley,70,75,240
9835,Stephen Upton,77,69,265
9836,Thomas Henig,37,67,118
9837,Janet Turner,71,72,113
9838,Alma Carlson,33,75,161
9839,Cheryl Soto,40,65,132
9840,Harry Jennings,50,76,164
9841,Rachel Vanvliet,70,66,118
9842,Louis Cook,35,71,272
9843,Abe Livingston,39,68,145
9844,Lillie Aiello,22,67,268
9845,Evelyn Priolean,75,76,140
9846,Lupita Shippee,80,73,244
9847,Anne Ruhl,42,76,227
9848,Carl Chambers,37,69,217
9849,Betsy Stein,60,67,276
9850,Myrtle Looney,98,70,179
9851,James Moody,50,69,219
9852,Rebecca Garnica,62,62,152
9853,Kirstin Fry,93,65,297
9854,Amber Justus,77,69,121
9855,Margaret Hays,65,75,175
9856,Thomas Pisano,55,76,276
9857,Maria Matlock,77,74,177
9858,Rebecca Williams,34,64,103
9859,Keith Street,27,69,112
9860,Judy Johnson,19,69,190
9861,Nancy Price,75,79,208
9862,Kenneth Landolfi,27,79,268
9863,Cynthia Toliver,39,65,168
9864,Jennifer Grace,92,73,133
9865,Daniel Davis,92,74,262
9866,Michael Peterson,88,73,233
9867,John Law,27,63,119
9868,Frank Lawrence,23,62,258
9869,David Hill,38,60,152
9870,Scott Stevens,72,77,154
9871,Samuel Neal,18,66,280
9872,Duane Kelleher,52,65,281
9873,Leonard Davis,93,71,247
9874,Maurice Ahern,99,79,270
9875,Peter Dooley,82,65,234
9876,Michael Breaux,53,69,291
9877,Tom Collier,22,78,154
9878,Melissa Sinotte,75,72,106
9879,John Alcala,41,60,133
9880,Kurt Uitz,90,61,187
9881,Marian Rickert,75,79,262
9882,Dana Clinch,99,75,152
9883,Cathy Burrell,28,71,293
9884,Adaline Willis,52,67,187
9885,Elaine Kane,45,80,278
9886,Carmen Hayes,36,69,162
9887,Julie Ritchie,84,62,124
9888,Thomas Chaffin,40,62,267
9889,James Coffey,39,67,144
9890,Jose Whitson,65,70,247
9891,Gloria Holland,86,65,158
9892,William Kiel,34,63,150
9893,Diana Enger,96,64,100
9894,Dorothy Hepler,36,67,174
9895,Nicole Lowery,66,73,118
9896,Betty Hearne,67,71,232
9897,Annie Daines,18,67,216
9898,Eleanor Goudreau,35,67,172
9899,Corey Beam,52,68,161
9900,Anita Reeves,21,62,204
9901,Johanna Hayes,60,62,152
9902,Lamont Mattox,58,73,176
9903,Jared Hoke,84,76,260
9904,Daniel Collier,90,68,121
9905,Michael Hayes,65,73,270
9906,Carolyn Vogel,58,73,115
9907,Suzanne Wills,49,66,126
9908,Rena Whicker,77,72,223
9909,Daniel Tartaglia,29,61,244
9910,George Golan,49,72,118
9911,Stephen Major,74,64,264
9912,Frances Dalton,37,63,299
9913,Dina Sanchez,49,66,193
9914,Daniel Mccalla,81,76,223
9915,Angela Crowson,87,79,137
9916,Pearly Hoffman,51,60,242
9917,Henry Friend,41,71,271
9918,Kirk Dunn,65,73,273
9919,Dustin Stubbs,42,80,114
9920,Linda Marcantonio,58,64,100
9921,Henrietta Clagon,78,60,223
9922,Anna Harris,44,71,294
9923,Mark Purcell,95,69,153
9924,Catherine Martin,37,65,201
9925,Bruce Bonner,79,69,150
9926,Mary Rowland,56,62,140
9927,Ashley Morgan,47,61,263
9928,Renee Tripp,57,69,112
9929,Beth Munn,55,63,103
9930,Michael Fleeman,95,67,281
9931,Linda Brown,77,68,179
9932,Stacy Mireles,58,70,149
9933,Robert Valdez,24,72,182
9934,Irene Hubbard,90,68,283
9935,Judy Urreta,45,73,283
9936,Glenn Digiovanni,55,73,140
9937,John Buchanan,57,79,186
9938,Shannon Ruiz,25,60,274
9939,Dennis Lifford,34,77,160
9940,Ruby Lillis,61,80,239
9941,Letha Koenitzer,42,76,176
9942,Reba Jones,49,77,121
9943,Luis Harris,100,65,277
9944,Jerry Velasquez,26,61,135
9945,James Fleming,63,76,180
9946,John Ropers,24,65,133
9947,Robert Chambers,72,69,211
9948,Jeffery Mcleod,77,66,264
9949,Frederick Becker,41,79,114
9950,Benita Harvey,86,75,285
9951,Michael Hinrichs,57,67,119
9952,Misty Robinson,64,79,175
9953,Camilla Cohen,71,78,209
9954,Gary Jack,98,68,109
9955,Josephine Burkman,49,69,143
9956,James Gudino,92,75,206
9957,Dawn Adams,65,63,181
9958,Tyra Smith,34,77,236
9959,Grady Mccolpin,37,63,196
9960,Tajuana Hampton,73,62,178
9961,Raymond Crouch,37,77,112
9962,Gloria Bartholomew,55,69,146
9963,Vickie Perry,56,64,216
9964,Nancy Graham,31,79,137
9965,Susan Lee,71,80,290
9966,Michael Mcclarty,20,67,166
9967,Michael Perez,67,78,282
9968,Nora Morreale,66,80,277
9969,Janett Daisley,25,78,297
9970,Verna Long,26,62,266
9971,Richard Rubel,80,63,160
9972,Veronica Ross,99,71,200
9973,Gregory Hardison,61,73,172
9974,James Aguilar,57,77,244
9975,Amy Desler,50,75,159
9976,Wayne Andrus,98,79,193
9977,Larry Bransford,99,67,249
9978,Claudio Long,87,68,193
9979,Angela Patrick,23,72,169
9980,Lonny Shelton,89,79,111
9981,Andrew Snyder,23,71,231
9982,Kenneth Ponce,26,62,209
9983,Tom Norris,96,73,260
9984,Angie Carner,59,70,227
9985,Louis Rosado,44,69,225
9986,John Hill,86,76,139
9987,Jamie Robinson,26,68,170
9988,Tiana Anderson,29,76,184
9989,Lee Dense,54,66,183
9990,Justin Lutwin,34,79,294
9991,Norma Grady,30,76,210
9992,Herman Smith,70,79,182
9993,Amanda Graves,94,61,264
9994,Gilbert Dennison,24,74,168
9995,Lisa Johnson,91,60,149
9996,Fay Wood,37,71,182
9997,Mary Lachiatto,51,76,272
9998,Mary Brooks,84,60,264
9999,Craig Rodriquez,37,61,169
10000,Renato Ayala,55,79,168
10001,Shawna Vann,44,74,213
10002,Carmine Ricks,91,61,298
10003,Andrew Deni,47,67,250
10004,Paul Mccollum,46,74,157
10005,Shane Taylor,38,68,153
10006,Kenneth Buffington,64,65,135
10007,Kerry Galloway,28,72,184
10008,Alice Silkwood,69,78,257
10009,Pamela Smith,77,79,109
10010,Katrina Ethier,52,79,231
10011,Brandon Debolt,50,76,121
10012,Sarah Malpass,88,68,136
10013,Dora Young,19,77,231
10014,Steven Wade,73,74,169
10015,Erica Daly,41,75,216
10016,Carlos Tomko,20,73,123
10017,Robert Adams,94,76,171
10018,Thomas Negron,41,63,265
10019,Julia Hernandez,85,78,185
10020,Teresa Sperry,71,79,166
10021,Scott Vallery,66,72,221
10022,Katie Adams,55,64,130
10023,Rose Messano,37,70,294
10024,Maggie Soule,49,76,186
10025,Aaron Myles,31,69,239
10026,Ray Kim,82,66,263
10027,Lena Ramirez,39,74,155
10028,William Hultgren,92,66,117
10029,Timothy Tarpey,53,65,236
10030,Fernando Kisler,21,63,222
10031,Jason Perez,52,61,250
10032,Joe Florido,37,67,212
10033,Anita Canty,47,80,289
10034,Daniel Caylor,82,66,173
10035,Fred Gillespie,42,61,150
10036,Robert Cohen,33,61,211
10037,Deborah Stamp,39,65,193
10038,Louisa Inlow,86,73,290
10039,Jeannie Wilson,99,75,256
10040,Phillip Snowden,49,65,156
10041,Joe Cody,66,75,101
10042,Edwin Kohnz,89,69,141
10043,Mathilda Riggs,64,70,161
10044,Frank Hale,47,62,201
10045,Frederick Xie,97,72,188
10046,Mel Boulanger,70,62,136
10047,Florence Walker,92,77,267
10048,Laura Pratt,46,76,208
10049,Domingo Christopher,70,67,297
10050,Donna Revell,33,70,254
10051,Christina Ross,84,68,218
10052,Alice Compton,52,65,105
10053,Devon Holt,33,60,218
10054,Amy Rose,85,77,113
10055,Janice Butts,88,77,208
10056,Jamie Lindquist,38,70,128
10057,Tammi Kyger,49,63,277
10058,Robert Spry,43,62,197
10059,Jodie Hollingsworth,53,70,197
10060,Fabiola Bentley,86,77,153
10061,Carl Simon,80,71,173
10062,Donna Hagins,25,64,247
10063,Emily Tully,32,63,143
10064,Augustine James,57,80,278
10065,Kathleen Belle,63,73,116
10066,Christine Elmquist,29,63,210
10067,Travis Sandoval,93,74,291
10068,Debra Peake,30,75,144
10069,Steve Randall,86,65,196
10070,John Kurz,70,80,254
10071,Paul Huber,86,74,300
10072,Wilma Lafountain,85,70,155
10073,Alexander Gilliland,36,62,198
10074,Sandra Moffett,44,60,242
10075,Deana May,60,65,193
10076,Kenneth Placencia,40,67,172
10077,Hannah Garibay,25,80,261
10078,Elissa Gunn,100,71,211
10079,Roland Graves,57,70,276
10080,Verna Steele,18,71,146
10081,Marjorie Pasch,35,68,186
10082,Juliet Walters,61,67,266
10083,Anna Cope,26,64,177
10084,Kenneth Marble,94,68,253
10085,Sue Shafer,90,62,130
10086,Patricia Burchfield,43,79,245
10087,Kaye Tijerina,90,62,264
10088,Lori Rowe,72,70,117
10089,Janet Benton,82,75,222
10090,Gilbert Brown,44,79,270
10091,Joseph Dasilva,53,65,229
10092,Elaine Mills,72,64,261
10093,Mitchell Stiegman,87,73,268
10094,Robin Gluck,37,61,109
10095,Susan Johnson,58,69,108
10096,Peggy Payne,30,60,232
10097,Eric Thompson,27,78,265
10098,Adam Perine,57,68,232
10099,Leonard Miller,90,68,108
10100,John Yeaton,28,72,157
10101,Amanda Scott,93,77,118
10102,Kim Steckler,70,66,156
10103,Lee Mason,93,77,260
10104,Charles Tennon,77,69,220
10105,Patrica Martin,32,78,200
10106,Joan Sundt,53,66,209
10107,Joshua Dennison,56,67,219
10108,Joyce Kim,41,70,158
10109,Crystal Duncan,84,65,181
10110,Sharon Keene,38,63,269
10111,Florence Clark,55,62,285
10112,Todd Mcclellan,49,65,143
10113,Gerald Griffin,80,64,268
10114,Jackson Parker,63,70,127
10115,Amber Mctaggart,23,65,217
10116,Paul Eaton,27,60,138
10117,Ariel Malady,59,78,258
10118,John White,93,62,132
10119,Sarah Jarrett,57,69,213
10120,Jae Woods,21,62,246
10121,Daniel Zuniga,92,70,156
10122,Gail Cortez,51,61,134
10123,Diane Gazzo,69,67,126
10124,Luisa Manfre,63,75,171
10125,Mary Peterson,20,67,215
10126,Linda Isaman,68,64,112
10127,James Davis,85,80,199
10128,Thomas Baca,46,65,287
10129,James Todd,97,64,276
10130,Elizabeth Salas,52,77,102
10131,Rebecca Snyder,65,80,181
10132,Frances Patterson,39,76,278
10133,Jeannette Walker,73,65,265
10134,Sean Torres,39,64,273
10135,Paul Cook,100,65,193
10136,John Couch,77,78,275
10137,Angel Diehl,63,80,287
10138,Betty Goyne,70,75,253
10139,George Schwipps,39,68,286
10140,Evelyn Clark,78,64,104
10141,Thomas Smith,21,70,102
10142,Julie Rodriguez,24,77,238
10143,Sarah James,56,78,287
10144,Clyde Crase,84,77,282
10145,Pat Clarke,51,63,146
10146,Vicki Morgan,98,74,166
10147,Marie Bennett,78,60,130
10148,Christine Clark,79,64,140
10149,Ronald Powell,90,70,108
10150,Samuel Sayles,80,61,243
10151,Dollie Ruiz,58,62,140
10152,Stacy Gonzalez,66,79,281
10153,Jewell Cirone,20,74,202
10154,Jo Sanders,26,66,268
10155,Charles Winter,80,67,236
10156,Yong Cochran,52,69,244
10157,Denise Pickett,45,74,214
10158,Roger Lara,59,78,201
10159,Janice Doney,85,74,286
10160,Yesenia Carr,39,68,146
10161,Grace Jacobs,20,77,119
10162,Joyce Green,25,65,206
10163,Tamera Notice,47,74,159
10164,Lyle Ochoa,36,61,278
10165,Paul Rabello,31,62,145
10166,Oliver Collazo,99,78,204
10167,Anne Day,57,72,242
10168,Michael Robinson,50,79,231
10169,Patricia Jones,66,79,147
10170,Leah Lansdale,98,60,154
10171,David Israels,45,71,123
10172,Jason Mcmahan,39,63,193
10173,Adam King,74,70,104
10174,Cedric Aguilar,57,79,215
10175,Robert Johnson,35,62,152
10176,Helena Irving,80,77,169
10177,Grace Lewis,64,67,105
10178,Misty Allen,54,78,181
10179,Joshua Walraven,39,80,277
10180,Robert Robertson,35,78,240
10181,Philip Maldonado,93,67,203
10182,Javier Savage,56,77,282
10183,Mickey Velez,24,63,118
10184,Jeffrey Williams,41,69,259
10185,Emily Sword,48,76,177
10186,Jessica Smith,70,65,229
10187,Terri Brown,81,63,200
10188,David Vanriper,88,66,252
10189,Robert Terrell,48,73,260
10190,Linda Neil,18,79,122
10191,Mario Bratton,27,60,199
10192,Melissa Gonzales,67,68,247
10193,Nancy Nolette,43,78,252
10194,Ron Atkins,47,60,160
10195,Hubert Rivas,44,71,131
10196,John Zampieri,98,78,170
10197,Louis Holmquist,49,79,272
10198,Joel Copeland,48,66,237
10199,Steven Adams,65,71,215
10200,Daniel Smith,80,63,284
10201,John Zender,46,72,300
10202,Janet Vidrine,29,79,192
10203,Betsy Alward,60,74,290
10204,Susan Gibson,78,65,205
10205,John Stange,35,70,232
10206,Mary Lee,31,68,132
10207,John Morrow,47,66,194
10208,Joel Piper,78,65,172
10209,Sebastian Brumfield,45,75,286
10210,Bruce Winesett,51,66,132
10211,Michael Bond,68,64,121
10212,Susan Lanser,83,66,172
10213,Marilyn Allen,49,62,128
10214,Donna Garman,32,65,181
10215,Rubie Nolen,62,77,270
10216,Christopher Bell,50,69,266
10217,Nancy Barksdale,53,61,252
10218,Tanja Barrera,25,67,181
10219,Angel Hier,37,72,198
10220,Donna Guillette,76,70,106
10221,Victor Teig,71,72,298
10222,Christine Farrell,67,73,175
10223,Pat Hernandez,25,77,134
10224,Thomas Jefferson,74,62,267
10225,Maria Gill,88,70,218
10226,Karen Sanchez,68,69,264
10227,Richard Woods,82,60,240
10228,Robert Cade,85,79,296
10229,Bette Khalil,65,80,163
10230,Luis Linares,38,70,202
10231,Lena Fauver,24,74,131
10232,Jill Castleman,86,71,269
10233,William Fusco,91,67,133
10234,Ray Dobbins,33,72,225
10235,Robyn Paige,88,67,280
10236,Rafael Foster,43,75,247
10237,Gladys Wilkins,68,70,267
10238,Karen Rodriguez,69,69,104
10239,James Roman,98,79,262
10240,Kyle Goodwin,92,74,200
10241,Patricia Reeder,90,75,220
10242,Eugenia Culligan,20,66,200
10243,Brian Brummett,61,73,287
10244,Kelli Adams,87,71,176
10245,Willie Borrego,76,64,117
10246,Jose Myles,73,63,172
10247,Willie Spurlin,71,71,211
10248,Joseph Andrade,67,61,162
10249,Margaret Velasquez,88,69,219
10250,Rhonda Lira,76,63,149
10251,Sharon Uhrig,92,70,206
10252,Ross Kruse,52,78,270
10253,Jackie Musselwhite,91,70,156
10254,Rex Paul,46,73,147
10255,John Sandstrom,71,60,299
10256,Lori Vargason,33,72,260
10257,Danielle Harp,85,76,117
10258,Paula Coffield,93,64,246
10259,Catherine Narro,43,72,285
10260,Mary Battee,63,64,122
10261,Dirk Spivey,32,75,269
10262,John Vella,95,72,258
10263,Danny Sanders,57,70,142
10264,Donna Ames,36,68,228
10265,Amanda Cress,71,78,212
10266,Herbert Colter,53,71,277
10267,Leah Dickerson,76,78,222
10268,Alvin Sneed,100,78,182
10269,Patrica Foster,69,61,151
10270,Ray Burks,49,60,194
10271,Jerry Shaw,21,72,224
10272,James Calderon,59,61,266
10273,Marion Sexton,86,72,192
10274,Pete Kirk,85,68,111
10275,Gregory Parnell,85,71,143
10276,Roger Watson,50,67,153
10277,Anita Hurley,77,74,214
10278,Mary Edwards,70,62,219
10279,Mary Moody,19,70,127
10280,Karen Baker,49,69,187
10281,Billy Garver,26,77,220
10282,Margaret Leaton,39,69,275
10283,Jeanne Jenkins,22,72,234
10284,Anita Brenneman,71,74,167
10285,Janice Wohlert,36,63,154
10286,Roy Burwell,92,62,123
10287,Sharon Moses,29,76,134
10288,James Ballard,88,70,212
10289,Marjorie Phillips,61,75,173
10290,Amelia Hall,92,73,190
10291,Sharon Rubio,77,74,261
10292,Kenneth Bolf,69,63,284
10293,John Modafferi,50,65,104
10294,Alyce Hampton,29,62,149
10295,Janis Rommel,21,77,119
10296,Carol Barnhill,89,70,224
10297,Roger Austin,48,72,119
10298,Joanne Chapa,85,73,227
10299,Mary Prather,46,70,130
10300,Brian Lepak,35,61,204
10301,Reginald Schepker,91,71,232
10302,James Ayers,22,70,263
10303,John Jude,96,61,114
10304,Claudia Mclean,36,62,124
10305,Melissa Schneider,70,69,168
10306,Denise Zambelli,58,64,160
10307,Amanda Luna,99,77,254
10308,Jerry Crossley,87,67,266
10309,Sherry Higgins,89,70,159
10310,Joshua Mcmahon,95,67,293
10311,Darrell Romero,35,66,200
10312,Steven Russell,70,80,261
10313,Ryan Lennon,72,72,123
10314,Lois Hanson,23,70,235
10315,Beverly Plott,49,71,194
10316,Jo Camarillo,87,77,237
10317,Lela Harkness,59,65,185
10318,Mario Chase,77,62,192
10319,Michael Sellers,38,70,272
10320,Mary Davis,33,72,219
10321,Linda Buchanan,78,61,237
10322,Edward Cline,45,80,152
10323,Roger Ramsey,63,61,249
10324,Cassandra Grisham,87,80,249
10325,Donald Morales,45,74,222
10326,Wayne Nguyen,79,68,216
10327,Shana Hynes,31,66,176
10328,Steve Powers,96,75,278
10329,Thomas Anderson,96,73,125
10330,Nicole Gray,20,69,118
10331,Samantha Houghton,54,69,257
10332,Raymond Barrows,20,71,184
10333,Rebecca Leatherwood,32,79,135
10334,Terry Martin,29,77,210
10335,David Burns,22,78,126
10336,Donna Shellhammer,64,76,110
10337,Katherine Kilmer,18,72,254
10338,Leonard Delarosa,93,66,147
10339,Destiny Conger,29,77,233
10340,Rosalinda Garvin,56,63,107
10341,Alex Hood,81,78,148
10342,Darryl Loy,28,69,290
10343,Janette Evans,46,64,186
10344,Frank Howard,77,75,112
10345,Barbara Snook,51,63,139
10346,Mary Hall,82,77,183
10347,Ruth Cruson,87,71,186
10348,Loretta Bates,26,76,188
10349,Yvonne Sumner,87,74,119
10350,Patricia Horner,24,62,142
10351,Leo Cogdill,92,61,145
10352,Ann Flickner,79,62,243
10353,Melvin Li,92,74,261
10354,Marcella Driscoll,34,80,214
10355,Karen Boutwell,98,75,247
10356,Richard Ledoux,71,74,265
10357,Randy Gilliland,90,75,103
10358,Bernice Mandrell,23,79,191
10359,Elva Roper,72,77,109
10360,Jackie Johnson,24,76,189
10361,Alvin Rhinehart,22,80,136
10362,John Finch,68,61,227
10363,Duane Stein,41,61,163
10364,Betty Stewart,95,72,122
10365,Sheila Powell,100,70,136
10366,Judith Wilcox,42,77,285
10367,Marjorie Dana,64,75,244
10368,Dee Whatley,26,64,300
10369,Becky King,75,69,144
10370,Joe Vivian,69,67,168
10371,Dale Oakley,21,79,159
10372,Pedro Sturm,82,63,195
10373,Angela Thompson,96,79,207
10374,Arthur Dunlap,45,76,216
10375,Dion Jamison,18,71,110
10376,Jackie Christen,95,66,135
10377,Frank Jaggers,59,68,261
10378,Earl Clark,89,62,131
10379,Tanisha Dashnaw,66,65,284
10380,Jason Browne,48,62,190
10381,Mary Macmillan,44,65,109
10382,Jose Tomlinson,90,76,182
10383,Tessa Alvarez,86,68,173
10384,Charles Dye,79,63,196
10385,Margaret Woodward,79,72,291
10386,Petra Johnson,22,77,281
10387,Teresa Sweene,20,78,162
10388,Bryan Collins,100,72,121
10389,Gary Shields,33,70,132
10390,Michael Wilkes,32,66,181
10391,Scott Thompson,73,73,213
10392,Robby Carter,88,74,155
10393,Paula Clewell,92,69,146
10394,David Mims,66,73,163
10395,Helen Gonzales,61,63,103
10396,Helen Jaremka,94,69,264
10397,Stephanie Snyder,60,69,160
10398,William Spears,55,73,158
10399,Harris Mcgraw,19,67,162
10400,Carmelo Maldonado,46,69,249
10401,Annie Windly,29,66,181
10402,Denise Ridder,88,73,245
10403,Virginia Sanders,78,80,161
10404,Lela Lenderman,50,62,208
10405,Lynn Carmichael,60,60,116
10406,Virgil Woods,31,74,244
10407,Marsha Wood,27,72,117
10408,Gerald Landrum,56,69,214
10409,Wendy Yarbrough,84,75,205
10410,Felix Shaffer,36,79,161
10411,Robert Villa,29,62,181
10412,Kurtis Yarbrough,69,63,203
10413,Cinda Carson,97,73,250
10414,Peter Gagnon,67,63,125
10415,Denise Coleman,92,69,268
10416,David Vanwoert,51,61,145
10417,Keith Seals,68,61,286
10418,Alfred Welch,37,78,224
10419,Norma Reyes,20,73,243
10420,Jay Allen,78,62,175
10421,Fred Landaverde,67,64,232
10422,Reginald Clark,95,71,173
10423,Peggy Register,84,64,213
10424,Joseph Basso,43,70,235
10425,Marlene Marquardt,53,65,103
10426,Dennis Harrison,42,80,244
10427,Jennifer Pluemer,66,62,227
10428,Geraldine Barnes,22,75,166
10429,Luther Phelps,56,73,284
10430,Walter Harvey,93,79,145
10431,Christina King,94,73,183
10432,Phyllis Ingber,76,63,104
10433,Tracy Book,64,66,244
10434,Joe Brashears,65,78,228
10435,Jerry Patterson,95,74,114
10436,Nina Dawson,75,61,267
10437,Kelly Mcintosh,29,64,117
10438,Jeffrey Primm,22,65,280
10439,Jessica Kunz,38,69,164
10440,Alyssa Krause,89,61,232
10441,Lisa Lopez,81,68,289
10442,Bonnie Tompkins,94,63,239
10443,Kenneth Moriarity,95,68,253
10444,Lisa Towns,80,74,252
10445,Toby Gish,75,68,183
10446,Carly Fletcher,40,67,116
10447,Tabitha Tracy,71,67,131
10448,Maria Colman,65,68,159
10449,Leola Jackson,38,77,214
10450,Maureen Pullis,86,69,222
10451,Tim Wheeler,91,68,264
10452,Gerardo Button,29,72,182
10453,Pamela Thompson,87,63,111
10454,Raymond Flores,47,72,183
10455,Samuel Huffman,85,68,232
10456,Elenor Davis,79,78,120
10457,Hal Davis,29,61,198
10458,Bobby Faircloth,33,72,151
10459,Helen Hutching,59,77,284
10460,James Newton,49,65,210
10461,Simone Bazin,66,70,299
10462,Lewis Sheridan,20,76,179
10463,Francisco Sawyer,79,64,247
10464,Rodney Williams,24,73,194
10465,Lindsey Mills,91,80,104
10466,Wayne Freedman,47,64,256
10467,Jennifer Hua,52,73,106
10468,Ralph Bob,97,69,187
10469,Randy Moore,55,70,291
10470,Kristine Sanchez,79,62,191
10471,Raymond Kipping,95,73,207
10472,Lawrence Rosales,56,64,264
10473,Shannon Osteen,64,72,185
10474,Walter Saucedo,78,66,254
10475,Willie Fowler,65,74,116
10476,Adam Carrillo,53,77,170
10477,Jeanne Kim,40,60,228
10478,Brian Calahan,85,71,192
10479,Beverly Redd,85,69,283
10480,Charles Kalichman,41,62,249
10481,Jackie Soto,90,69,112
10482,Joan Ivery,25,62,180
10483,Karen Jackson,30,76,140
10484,Tracy Spangler,53,70,251
10485,Paul Hernande,68,63,256
10486,April Hilton,58,71,294
10487,Edward Pushaw,22,63,182
10488,Paul Parker,36,79,282
10489,Andrew Langley,61,70,101
10490,Samuel Nolan,85,63,266
10491,Cynthia Aldredge,52,64,269
10492,Justin Bryant,45,71,210
10493,Kelley Carlton,39,68,255
10494,Crystal Meek,39,72,226
10495,Gabriel Rodarte,24,76,258
10496,Lewis Abbe,97,75,175
10497,Brian Barr,85,79,153
10498,Brian Mack,95,75,217
10499,Ryan Bouman,58,73,261
10500,Star Ruff,39,65,191
10501,Patricia Drew,30,69,217
10502,Pamela Geist,86,76,270
10503,Truman Jones,31,74,176
10504,Kelvin Williams,98,67,210
10505,Winifred Burks,66,68,204
10506,Cheryl Wheaton,50,76,266
10507,Amy Taber,45,80,184
10508,Laura Stelly,65,77,245
10509,David Kuehnle,46,61,254
10510,Mollie Brown,95,63,261
10511,William Eatmon,81,64,138
10512,Lucille Washington,30,64,121
10513,Mary Glover,42,67,175
10514,Brock Fischer,42,77,126
10515,Harry Bentley,42,67,189
10516,Milton Hernandez,44,61,220
10517,Yong Clyde,77,79,156
10518,Mario Reilly,36,60,166
10519,Ella Gillis,33,73,295
10520,David Smith,60,74,223
10521,Lindsay Gurley,91,74,182
10522,Samuel Davis,23,78,196
10523,Gerald Hall,62,76,199
10524,Gretchen Williams,89,73,148
10525,Charlie Porter,72,66,184
10526,Scott Mcfarland,40,70,286
10527,Tawanna Maisch,63,65,104
10528,Matthew Perkins,54,62,223
10529,Benjamin Johnston,26,67,259
10530,Lloyd Gray,95,62,264
10531,Richard Fitting,73,80,280
10532,Mickey Trask,61,77,259
10533,Judy Wayment,48,74,145
10534,Carl Queen,61,68,127
10535,Russell Powers,79,62,194
10536,Arlene Gose,95,67,129
10537,Felicia Petty,51,65,193
10538,Matthew Palmer,71,68,230
10539,Mary Smith,35,75,277
10540,Kathy Dickerson,64,70,142
10541,Tammy Rambo,39,73,278
10542,Pearlie Chambers,76,68,285
10543,David Beasley,76,71,234
10544,Diana Marr,60,61,221
10545,Alfred Gossett,20,70,194
10546,Mark Gonzalez,74,74,120
10547,Robert Hamby,27,70,138
10548,Tammara Dighton,87,62,101
10549,Joseph Cooper,68,72,264
10550,Jennifer Ordway,25,75,118
10551,Isabel Satterwhite,31,79,267
10552,Elizabeth Steffee,76,60,300
10553,Joan Johnson,34,60,285
10554,Amy Ohno,67,79,231
10555,Vickie Duffy,75,65,177
10556,John Mack,47,64,230
10557,Lawrence Aragon,44,66,283
10558,Javier Finneran,43,69,136
10559,Joey Keys,72,77,296
10560,Sean Wade,61,67,174
10561,Jennifer Figueroa,84,65,196
10562,Marion Johnson,50,69,183
10563,Elsie Thal,75,75,223
10564,Rachael Davis,28,75,120
10565,Norma Barker,71,66,218
10566,Kimberly Costales,20,61,242
10567,Kristie Bourgeois,59,74,229
10568,Anne Matthews,38,77,120
10569,Brian Groulx,92,69,233
10570,William Wren,54,65,226
10571,Marjorie Grimm,66,62,225
10572,Lisa Oliver,77,60,138
10573,Mary Dover,42,63,286
10574,Patricia Trinka,21,76,135
10575,Hannah Cropper,72,71,268
10576,James Orms,22,64,136
10577,Donald Tibbs,73,78,144
10578,Barbara King,86,63,258
10579,Teresa Bowen,62,73,282
10580,James Rutter,47,61,224
10581,Mabelle Russell,76,77,121
10582,Catherine Mosley,82,61,106
10583,Ila Barrett,46,65,171
10584,Georgina Mcbride,63,79,108
10585,Crystal Rodriguez,35,76,102
10586,Paul Lizama,61,73,168
10587,Leon Goodman,45,71,231
10588,Marie Yeadon,49,69,190
10589,Marlon Field,34,72,169
10590,Donald Moreno,69,61,207
10591,Donna Waverly,57,66,153
10592,Frank Madhavan,33,70,237
10593,Ira Burger,41,67,192
10594,Scott Mcbrien,99,71,138
10595,John Adkison,73,64,193
10596,Russell Lively,18,71,142
10597,Marguerita Damato,37,78,274
10598,Angel Smith,68,60,121
10599,Pauline Maldonado,74,79,190
