2420,Rebecca Slater,42,69,162
2421,Jessica Bolden,89,70,257
2422,Leland Lindsay,31,60,216
2423,Gloria Loudy,53,61,270
2424,Janette Ramirez,35,61,241
2425,Laura Stanback,50,63,217
2426,Johnnie Reid,62,64,147
2427,Cristine Urbaniak,49,63,101
2428,Tamica Timmons,38,77,138
2429,James Watson,78,77,112
2430,Paul Chapman,23,70,186
2431,Daisy Davis,41,72,167
2432,David Kelsey,64,74,171
2433,Margaret Gramble,82,70,212
2434,Geneva Bock,61,75,297
2435,Gene Johnson,33,60,132
2436,Reyna Baumbach,75,64,208
2437,Leighann Overton,83,61,210
2438,John Gaytan,84,73,233
2439,Warren Fisher,26,63,277
2440,Mildred Nehls,94,67,230
2441,William Tucci,58,78,257
2442,Gerald Fleming,84,70,147
2443,Clora Lacy,42,76,207
2444,Fred Butter,52,66,173
2445,Ralph Gladwin,24,62,229
2446,Eddie Smith,69,79,100
2447,John Philips,44,75,233
2448,Ryan Congdon,60,62,235
2449,Ada Aronoff,59,74,270
2450,Scott Ragsdale,30,75,157
2451,Jeffrey Meldahl,28,76,163
2452,Anna Rendon,80,71,182
2453,Juan Dunbar,54,74,181
2454,James Presha,69,79,251
2455,Olga Steele,54,76,158
2456,Jimmy Summitt,59,77,117
2457,Judy Amaya,59,64,285
2458,Angela Chapman,88,64,241
2459,Russell Colley,72,60,184
2460,Devon Sweeney,85,65,147
2461,Karl Hickman,33,63,117
2462,Gary Hope,37,67,265
2463,Amy Barton,54,65,284
2464,Edward Bisarra,63,71,171
2465,Jacqueline Elmore,34,73,125
2466,Cornelia Burton,26,63,121
2467,Irene Brown,87,68,194
2468,Aurelia Pishko,53,70,141
2469,Freddie Nellis,100,67,120
2470,Edward Miller,83,74,163
2471,Tosha Morgan,83,78,106
2472,Hector Desposito,81,60,206
2473,Steven Rivera,62,80,135
2474,Ana Martinez,89,72,154
2475,Troy King,99,74,175
2476,Bernice Young,98,72,183
2477,Leslie Hatcher,37,64,186
2478,Dean Rader,87,60,153
2479,Pinkie Clark,61,63,282
2480,Adolph Whetstone,24,68,261
2481,Victor Humphrey,65,72,125
2482,Young Ford,36,69,186
2483,James Eldred,52,61,117
2484,Annette Appel,65,61,202
2485,Jesse Carothers,80,71,231
2486,William Wildenthaler,87,73,239
2487,Arthur Wilson,60,79,297
2488,Janet Dodson,98,76,256
2489,David Ellison,39,61,224
2490,Harry Burnett,18,79,238
2491,Suzanna Russo,81,70,178
2492,Charleen Boyd,57,71,228
2493,Sandy Crabtree,45,68,198
2494,Alta Guidry,92,79,250
2495,Irma Honeycutt,48,70,180
2496,Brian Mitchell,80,77,170
2497,Joyce Burton,92,61,273
2498,Mauro Gordon,23,63,233
2499,Gloria Bingaman,82,79,251
2500,Robert Pena,23,64,243
2501,Helen Tomidy,59,70,180
2502,Benny Mizell,25,71,275
2503,James Jones,79,73,226
2504,Jose Gil,93,61,235
2505,David Herman,36,60,181
2506,Deborah Chalifour,51,80,246
2507,George Mccall,25,76,206
2508,Eva Wesley,22,74,207
2509,Jody Robinson,68,78,146
2510,Rogelio Thompson,88,66,119
2511,Michael Moran,23,79,235
2512,Emma Queal,32,66,274
2513,Matthew Ledbetter,86,68,213
2514,Derek Wood,36,65,133
2515,Marian Brown,60,73,142
2516,Lisa Garcia,70,72,138
2517,Minnie Calvert,42,74,145
2518,Dannette Devore,39,75,187
2519,Evangeline Rudish,27,60,235
2520,Ann Fagan,58,73,296
2521,Troy Figgs,73,78,226
2522,Amelia Quinones,26,60,294
2523,Jennie Reyes,74,65,142
2524,Robert Kay,84,71,150
2525,Kerri Cummings,71,77,298
2526,Stephen Bodine,19,67,106
2527,Connie Shoultz,65,76,125
2528,Debra Lyon,53,78,141
2529,Laura Endo,94,78,229
2530,John Meadows,27,63,163
2531,Georgiana Spady,76,65,280
2532,Robert Pacheco,42,70,291
2533,Paula Lowry,62,66,148
2534,Myrtle Estabrook,81,76,236
2535,Salvatore Canary,84,66,223
2536,Darla Seymer,97,63,166
2537,Carl Russell,96,64,202
2538,Terry Loose,18,70,114
2539,Estelle Pope,18,64,281
2540,Beth Butler,82,80,184
2541,Natasha Searcy,56,74,274
2542,Karen Loveland,90,65,156
2543,Ruby Armstrong,29,60,128
2544,Glenna Macon,99,72,123
2545,Brittany Vellekamp,96,67,107
2546,Shirley Condo,84,72,145
2547,Richard Jones,77,71,117
2548,Paula Arthur,18,73,273
2549,Shelby Woods,55,69,235
2550,Gloria Robinson,54,68,248
2551,Vincent Riddley,87,74,152
2552,Sadie Gillispie,51,74,274
2553,Michele Dang,48,77,241
2554,Carol Roberts,79,66,102
2555,Tina Mcquiston,97,61,140
2556,Ruth Orlando,87,77,133
2557,Eleanor Sharrer,76,70,280
2558,Jessica Peitz,96,79,124
2559,Martha Flores,56,60,267
2560,Mary Anderson,34,63,177
2561,Bridget Ashcraft,40,62,296
2562,James Dykes,48,76,268
2563,Daniel Hite,64,67,196
2564,Royal Blaize,60,76,165
2565,Jeanene Henry,58,61,226
2566,Dale Fitzwater,91,79,275
2567,Debra Ek,96,64,232
2568,Diana Kennedy,95,73,285
2569,Dudley Clark,25,67,261
2570,Marie Adams,66,66,145
2571,Bessie Reyes,76,60,273
2572,Michael Nelson,42,78,140
2573,Michelle Campos,33,65,273
2574,Zachary Lively,51,70,281
2575,Lisandra Hoag,22,70,268
2576,Tonya Hurst,73,64,119
2577,Laura Mayers,28,60,276
2578,Tyrone Petersen,39,64,141
2579,Beverly Barrett,48,64,185
2580,Louis Gizzi,44,65,223
2581,Sonja Swint,51,66,100
2582,Ophelia Evans,27,60,224
2583,John Tinkham,41,79,293
2584,Anna Bain,65,61,228
2585,Jill Muncy,26,76,246
2586,Reuben Dick,88,69,152
2587,Arnold Miller,63,71,272
2588,Bernadette Roberts,29,66,271
2589,David Baker,60,62,116
2590,Benedict Abernathy,24,69,295
2591,Linda Moseley,82,76,245
2592,Kim Soto,35,77,199
2593,Stephen West,74,63,102
2594,Helen Heilmann,63,76,201
2595,Elizabeth Brock,35,60,259
2596,Queen Robbins,19,71,199
2597,Dennis Capellan,58,70,168
2598,Steven Luke,100,74,181
2599,John Rudd,44,65,256
2600,Keli Thornton,97,67,202
2601,Donald Deering,25,65,276
2602,Edward Shipps,82,74,248
2603,Robert Stoltzfus,31,77,116
2604,Rosemarie Rodregez,27,62,289
2605,Ellen Helder,43,70,106
2606,Alice Mallory,98,69,237
2607,Christina Mcgowin,44,72,176
2608,Curtis Francisco,27,80,131
2609,Tanya Mcmanus,69,64,127
2610,Paul Mcdonald,42,76,233
2611,Travis Budzynski,84,61,265
2612,Therese Tyner,54,78,180
2613,Rebecca Vanauker,69,66,230
2614,Agnes Riley,48,66,169
2615,Richard Hess,77,72,126
2616,Timothy Neller,69,65,161
2617,Michael Higdon,90,60,134
2618,Lynne Martinez,71,80,256
2619,Tina Coppedge,49,72,106
2620,Charles Abner,67,75,189
2621,Anthony Booth,80,80,218
2622,Sandra Gibbons,95,69,249
2623,Jennifer Riebel,78,69,246
2624,Florida Emerson,46,64,299
2625,Gloria Lester,75,71,298
2626,Marc Ross,25,71,125
2627,Miriam Ahuna,20,70,251
2628,Eddie Thomas,37,72,280
2629,Violet Cuellar,94,62,132
2630,Vivian Perea,76,75,143
2631,Renetta Cohen,21,63,177
2632,Warren Gallon,64,80,195
2633,Rosalia Keri,42,76,276
2634,Patty Henderson,55,63,101
2635,Robert Willis,68,77,164
2636,Peter Henson,74,75,150
2637,Catherine Cummings,75,72,127
2638,Tyron Stitt,42,63,214
2639,Joan Gillam,26,67,255
2640,Robert Evans,24,78,200
2641,Jeannie Lamar,30,66,192
2642,Thomas Kime,91,67,256
2643,James Gagnon,22,77,215
2644,May Divine,27,69,277
2645,Marvin Douds,29,76,230
2646,Viola Hockenberry,61,64,191
2647,Jaime Kimball,38,76,269
2648,Micheal Roper,41,75,100
2649,Lois Lebarron,58,60,254
2650,Maria Phillips,20,66,135
2651,Carol Flores,20,61,161
2652,John Melton,73,65,239
2653,Robert Richardson,52,74,266
2654,Melvin Shifflett,18,61,164
2655,Marsha Dumesnil,34,80,296
2656,Doug Scarborough,59,72,297
2657,Kristen Henson,94,72,198
2658,Tiffani Sullivan,42,65,136
2659,Jewell Valverde,18,71,170
2660,Gertrude Mcewen,33,67,296
2661,Grace Bailey,26,68,294
2662,Vincent Palmer,34,64,105
2663,Charles Littlewood,71,65,246
2664,Jessica Jeffers,40,79,277
2665,George Carlson,60,78,165
2666,Ernest Fenner,26,63,297
2667,Leon Ward,31,60,201
2668,Bradley Kendall,19,77,177
2669,Doyle Walsh,80,72,134
2670,Luis Marlett,53,62,194
2671,Dora Cordero,35,68,236
2672,Robert Garcia,68,61,234
2673,Franklin Brownell,87,75,186
2674,Francis Carter,40,66,114
2675,Anne Helms,95,65,258
2676,Vaughn Britton,30,74,269
2677,Mae Belkowski,35,66,189
2678,Carole Pahl,67,63,281
2679,Cory Steffee,65,73,263
2680,Christine Reynolds,53,79,259
2681,Rebecca Zink,22,73,227
2682,Christopher Thomas,95,63,177
2683,Bruce James,36,69,189
2684,Leona Henderson,55,62,197
2685,Esther Proctor,38,60,247
2686,Becky Hanson,32,61,300
2687,Victor Minor,100,72,193
2688,Johnny Slaughter,59,74,269
2689,Tyrell Arellano,71,64,139
2690,George Orosco,30,71,106
2691,Sharon French,61,63,245
2692,Edward Robichaux,82,78,133
2693,Ethel Oniel,22,70,277
2694,George Hackett,22,62,121
2695,Sean Gailey,93,64,125
2696,John Silversmith,63,78,194
2697,Dorothy Boisvert,68,78,232
2698,Cindy Morris,41,72,161
2699,Jamie Wilcox,82,70,109
2700,Sonia Merchant,35,73,286
2701,Agnes Lee,43,71,280
2702,Boris Baker,80,68,198
2703,Brenda Weinstein,43,79,252
2704,Thomas Fugate,66,60,218
2705,Katrina Creager,42,64,104
2706,Beulah Gustafson,80,66,256
2707,Grisel Morton,50,79,161
2708,Cecilia Island,62,65,295
2709,Andre Gutierrez,23,66,256
2710,Franchesca Boldt,78,63,284
2711,Brandi Salas,76,63,193
2712,Joan Conway,31,74,243
2713,Elnora Schmidt,85,77,150
2714,Kenneth Neel,76,61,174
2715,Marcia Giles,98,77,283
2716,Cleo Garcia,34,72,205
2717,Debi Winner,78,78,219
2718,Heather Hall,97,71,181
2719,Robert Byfield,84,69,113
2720,Betty Cross,69,77,265
2721,Francis Berkley,56,69,263
2722,Marcos Lipscomb,98,60,253
2723,Walter Kistler,36,78,258
2724,Charles Fredericks,19,66,217
2725,Kathleen Squire,24,68,231
2726,Johnny Wick,39,80,283
2727,William Hall,51,74,138
2728,Ronald Byer,92,63,121
2729,Thelma Kantor,87,66,233
2730,Mathew Muse,32,75,154
2731,Francisco Bell,23,76,289
2732,Delores Martin,48,67,218
2733,Michael Gentle,62,63,182
2734,Dana Yeldell,63,72,166
2735,Joseph Chilson,67,66,265
2736,Lester Bos,43,68,120
2737,Cynthia Harris,59,77,124
2738,Kevin Doughty,99,71,182
2739,Robert Ward,90,62,189
2740,Addie Ammons,44,78,172
2741,Evelyn Wilson,96,69,186
2742,Anthony Andrews,55,78,145
2743,Elizabeth Truman,26,60,247
2744,Fernando Jackola,74,75,163
2745,Kimberly Jarvis,30,65,204
2746,Mildred Smith,44,74,253
2747,Kevin Kless,60,75,295
2748,Gregory Musial,80,73,121
2749,Charles Perri,30,69,266
2750,Yvonne Plunkett,87,75,278
2751,Virgil Cordero,49,68,111
2752,Anthony Moore,92,66,244
2753,Leanna Mimms,51,74,197
2754,Marie Perez,52,62,227
2755,Barbara Perez,40,61,277
2756,Scott Covell,18,61,231
2757,Martha Hill,52,78,120
2758,Ann Jemison,44,67,121
2759,Frances Ellis,37,61,240
2760,Steven George,55,62,220
2761,Tonja Herrera,68,77,245
2762,Carol Stahl,45,76,242
2763,Howard Wallace,80,64,212
2764,Priscilla Wren,71,72,114
2765,Joyce Waites,53,80,291
2766,Calvin Palmer,86,64,125
2767,Ruby Collins,84,71,167
2768,Robert Cook,32,71,171
2769,Stephani Dallas,53,74,134
2770,Mary Pruitt,83,80,118
2771,Bryan Pane,86,70,284
2772,Michael Bradley,72,73,178
2773,Gregory Pickett,57,67,188
2774,Paul Marquez,98,77,160
2775,Brian Moore,87,78,275
2776,Cordell Abernethy,34,68,124
2777,Bradley Fortuna,28,79,184
2778,Wilson Smythe,54,76,241
2779,Ellsworth Ebert,36,65,279
2780,Geraldine Warner,76,65,212
2781,Frances Longo,29,68,196
2782,Erin Pedone,98,60,184
2783,Denisha Hutchison,88,75,187
2784,Philip Beard,56,73,251
2785,Anita Owens,78,62,283
2786,Ellen Holme,19,80,264
2787,Aaron Chasse,83,78,166
2788,Joseph Steger,97,79,235
2789,Desiree Graham,92,78,122
2790,Wade Ivy,26,75,141
2791,Lena Kiser,21,73,142
2792,Regina Thompson,42,63,114
2793,Pamela Sinclair,92,71,106
2794,Edward Allen,29,62,283
2795,Barbara Dryer,25,68,216
2796,Scott Knower,26,63,280
2797,Jodie Randolph,67,74,263
2798,Kenneth Torres,77,74,214
2799,David Dougherty,47,61,135
2800,Louise Gardner,20,66,107
2801,Henry Warrick,69,80,106
2802,Matthew Johnson,79,70,237
2803,Joseph Hutchinson,86,66,297
2804,Marla Applegate,22,66,183
2805,Betty Sutton,47,71,228
2806,Susan Cassel,22,61,259
2807,Lorrie Wester,54,62,261
2808,Sheila Budde,23,76,198
2809,Rosie Laplante,87,73,269
2810,Jack Hoffman,59,64,210
2811,Gregory Ellis,29,63,170
2812,Delores Gagnon,22,79,124
2813,Denise Washington,77,72,126
2814,Robert Williams,71,77,175
2815,Donita Timms,56,68,174
2816,Regina Mullins,30,69,145
2817,Sylvester Penny,47,63,130
2818,Amy Damm,53,77,101
2819,Melissa Diggs,41,79,201
2820,Robert Naylor,89,73,214
2821,Arthur Ford,44,77,271
2822,Anthony Obregon,99,69,154
2823,Steven Rutherford,78,66,148
2824,Brenda Burns,68,62,212
2825,Brenda Belles,70,60,258
2826,Kendra Kendrick,22,61,175
2827,Deann Talbert,69,64,224
2828,Mae Roy,67,79,177
2829,Elbert Waldron,89,75,182
2830,Andrew Coleman,65,71,134
2831,Lydia Siegal,80,80,131
2832,Candelaria Sneed,82,79,161
2833,Mark Dejesus,27,70,185
2834,Daphne Hodges,84,77,265
2835,Joyce Patterson,72,75,254
2836,Matthew Spada,18,78,283
2837,Travis Mahoney,32,67,144
2838,Howard Mclendon,80,64,236
2839,Irma Williams,58,73,287
2840,Christopher Green,87,61,209
2841,Ellis Spencer,77,68,118
2842,Tina Ronzoni,36,63,273
2843,Gloria Drakeford,31,66,112
2844,Amanda Owens,98,79,172
2845,Lisa Matley,86,71,241
2846,Lisa Mcclure,22,77,250
2847,Corey Dennie,93,64,296
2848,Elnora Acoff,54,76,270
2849,Rickey Gayle,58,63,163
2850,Kelley Porter,79,71,238
2851,Christopher Penson,62,74,251
2852,Dennis Mieloszyk,77,69,106
2853,Brenda Vandorp,68,69,197
2854,Alta Hernandez,66,65,103
2855,Bernice Ruiz,94,74,162
2856,Michael Aguilar,95,61,233
2857,Bertha Moody,92,78,228
2858,Grady Nunley,30,78,107
2859,Anita Richters,31,68,156
2860,Liliana Vicic,70,69,287
2861,Samuel Torbett,67,80,208
2862,Marie Ovitt,82,78,189
2863,Fred Chung,28,75,240
2864,Suzan Roland,51,64,207
2865,Annette Cave,27,61,195
2866,Gerardo Hill,81,66,299
2867,Hilda Waldron,37,77,113
2868,Tia Burr,37,75,169
2869,Michael Higgins,74,69,289
2870,Joseph Wilcox,53,63,290
2871,Edward Weaver,34,65,210
2872,Alba Gray,38,61,126
2873,Gerard Wyche,78,63,125
2874,Susan Moseley,43,79,293
2875,Emma Chew,89,75,157
2876,Ingrid Hardin,58,67,295
2877,Susan Burke,48,68,171
2878,John Bristow,89,78,101
2879,Mercedes Lapuerta,71,79,158
2880,Graham Flanigan,57,73,175
2881,Alex Brown,40,68,234
2882,Edward Moochler,26,65,129
2883,Tina Smith,72,69,285
2884,James Williams,42,74,266
2885,Jessie Gant,31,63,107
2886,Connie Justiniano,23,72,187
2887,Carol Roberts,50,66,264
2888,Linda Wells,21,63,181
2889,Ines Rosas,35,68,121
2890,Shon Cox,67,77,244
2891,Rebecca Long,44,74,232
2892,Scott Gutierrez,49,68,281
2893,Lydia Furukawa,76,71,109
2894,Kathryn Young,47,77,175
2895,Thelma Morissette,31,77,243
2896,Mabel Nelson,32,72,100
2897,Fred Hale,83,74,277
2898,Annie Willis,31,68,106
2899,Brent Mccarthy,54,78,286
2900,Joseph Vaughan,75,77,269
2901,John Chapman,63,65,112
2902,Albert Snider,84,69,188
2903,Keith Hudson,25,63,122
2904,Jane Ivie,81,80,107
2905,Marsha Makowski,88,79,227
2906,Mary Johnson,58,62,291
2907,Joann Long,28,62,119
2908,Dudley Prichard,69,63,105
2909,Jennifer Vincent,88,61,125
2910,Courtney Maxwell,90,70,151
2911,Dorothea Walker,48,69,131
2912,Stephanie Smith,74,76,284
2913,Mattie Kennedy,84,75,197
2914,Margie Massenburg,47,76,273
2915,Mark Stephens,70,61,130
2916,Barbara Buckman,55,75,186
2917,Brandi Ferrari,44,66,118
2918,Michael Mccrory,55,76,169
2919,Judy Duskey,98,72,181
2920,Catherine Hampton,37,76,262
2921,Sheryl Rosseau,60,77,195
2922,Maria Caruana,45,75,245
2923,Randy Bourque,55,77,192
2924,Augustina Eagle,54,69,207
2925,Thomas Bodi,95,71,135
2926,Kerry Kelly,68,80,166
2927,Blake Bennett,76,60,262
2928,Edward Pullis,23,67,280
2929,Tonya Wilke,27,65,225
2930,Georgina Mcvey,73,69,244
2931,Ralph Rowold,50,74,289
2932,Dora Suriel,93,78,220
2933,John Bennett,51,60,198
2934,Eric Tejada,76,80,161
2935,Michelle Williams,88,80,177
2936,Jennifer Russell,74,66,196
2937,Erica Marien,96,67,233
2938,Rhonda Campbell,67,60,274
2939,Evelyn Whittemore,100,67,188
2940,Elva Alvarez,86,66,185
2941,Nicholas Donegan,36,74,182
2942,Kimberly Wofford,37,65,270
2943,Christopher Heberling,65,65,291
2944,Gracie Bledsoe,59,78,105
2945,James Carter,44,63,198
2946,Verna Sliger,36,70,113
2947,Ray Givens,53,65,196
2948,Jennifer Freshour,41,80,272
2949,Harold Harpin,60,80,159
2950,Bruce Scoby,30,70,124
2951,Thomas Ford,41,70,212
2952,Edwin Sigmon,68,73,221
2953,Viola Hammons,70,64,131
2954,Allen Hardebeck,81,69,189
2955,Alberta Vang,82,68,158
2956,Jamal Paris,47,61,163
2957,Charles Whitehead,85,70,264
2958,Joshua Walker,26,68,297
2959,Thomas Smith,28,64,112
2960,Kari Bluhm,49,76,258
2961,Elsa Rhoades,73,73,154
2962,Leslie Morissette,83,69,151
2963,Cindy Medina,33,76,161
2964,Gordon Henry,65,77,103
2965,Patricia Battle,22,72,251
2966,Herman Destephen,30,65,291
2967,Dorothy Mclaughlin,59,72,179
2968,Tommie Champlin,64,77,111
2969,Elizabeth Trafton,38,61,289
2970,Amy Gonzales,99,72,265
2971,Nicole Walters,29,60,251
2972,Robert Fogle,68,80,141
2973,Ralph Sanchez,48,76,234
2974,Leah Peterson,40,80,230
2975,Neil Cameron,27,72,137
2976,Paul Campbell,95,80,120
2977,Anne Johnson,72,70,294
2978,Cathy Vera,62,70,190
2979,Valarie Clegg,97,62,207
2980,Tracy York,90,75,130
2981,Gary Robinson,64,78,261
2982,John Hoskins,32,64,282
2983,David Mcdonald,48,60,179
2984,John Hodgson,97,71,172
2985,Edward Baker,95,77,154
2986,Brian Wilson,24,67,212
2987,Micah Folsom,100,75,268
2988,Dominick Key,43,61,130
2989,Raymond Streater,48,62,127
2990,Joshua Lachner,43,78,240
2991,Lois Geigel,22,70,206
2992,Harold Ball,36,68,173
2993,Jessie Hangartner,65,68,261
2994,Nicholas Clark,80,75,134
2995,Cheryl Stam,34,75,269
2996,Scott Henke,79,68,273
2997,John Stidham,88,74,160
2998,Glenn Corbin,99,60,212
2999,Eva Propps,37,70,221
3000,Helen Tagliente,86,62,135
3001,William Perrodin,68,74,190
3002,Ty Larson,29,76,181
3003,Robert Serrano,37,61,275
3004,Ethan Richardson,19,70,266
3005,Carol Lopez,95,79,122
3006,Patricia Wilbourn,21,61,113
3007,Frank Lewis,98,71,295
3008,Christopher Richardson,18,68,163
3009,Richard Gomez,93,77,165
3010,Jessica Norman,50,64,163
3011,Robert Block,58,67,105
3012,Christa Nelson,67,79,259
3013,Jonathan Nieves,81,77,262
3014,Lorraine Whiteside,43,63,275
3015,Margarito Laughlin,93,63,202
3016,Megan Michelsen,61,72,256
3017,Timothy Croyle,81,75,136
3018,Jason Highland,84,76,290
3019,Loretta Elwick,58,75,236
3020,Norma Kantor,67,63,251
3021,John Dance,93,70,253
3022,Harvey Mccaskill,34,75,223
3023,Tamie Helmuth,40,68,284
3024,James Rush,42,73,192
3025,Barbara Butler,79,70,227
3026,Elinor George,100,67,210
3027,Gerard Vasquez,74,75,223
3028,Brenda Lopez,68,75,158
3029,Juli Pinder,27,68,127
3030,Everett Stuart,62,61,195
3031,Patricia Johnson,91,79,112
3032,Sylvia Mayfield,62,66,131
3033,Katie Jenkins,35,68,253
3034,Ben Zarella,31,68,125
3035,Earl Ruda,57,73,125
3036,Grace Sieck,35,77,100
3037,Mike Caldwell,62,70,252
3038,Todd Sink,64,76,115
3039,Lawrence Lowery,49,65,230
3040,Tim Dunlap,82,65,207
3041,Brad Mcdonald,47,64,127
3042,Constance Long,21,69,245
3043,Pasquale Lane,28,70,249
3044,Gary Thruman,99,74,171
3045,Cheryl Hale,44,61,235
3046,Omar Lyman,35,69,167
3047,Thomas Ramirez,28,62,114
3048,James Perry,42,78,134
3049,Deborah Greer,46,69,170
3050,Rodney Becerra,69,66,179
3051,Duncan Williamson,49,76,127
3052,Andrew Johnson,65,72,288
3053,Joshua Garcia,51,62,126
3054,Burl Rohr,68,66,194
3055,Ada Porter,58,77,149
3056,Rose Thompson,31,73,254
3057,Robert Gutierrez,51,63,138
3058,Harold Russell,62,68,118
3059,Maggie Lueck,70,74,172
3060,Elida Bosak,33,78,183
3061,Mary Rodriquez,18,68,106
3062,Amanda Hannah,97,60,132
3063,Joesph Mayfield,66,74,254
3064,Casey Smith,73,62,195
3065,James Lambert,25,71,105
3066,Clarence Ferguson,32,80,274
3067,Carolyn Gilstad,20,74,224
3068,Shanna Perkins,69,79,164
3069,Timothy Brown,44,65,238
3070,Courtney Bunal,75,72,100
3071,Thelma Unruh,75,80,259
3072,Douglas Lester,87,80,151
3073,Thomas Hruska,26,63,290
3074,Marilyn Smith,97,70,231
3075,Don Lumpkin,23,71,173
3076,James Boutin,76,65,188
3077,Anna Scott,31,72,246
3078,Eula Collins,94,73,142
3079,Tara Ozaeta,83,60,222
3080,Paul Morgan,61,74,141
3081,Ronald Williams,44,70,271
3082,Patricia Fyfe,46,76,132
3083,Marion Rendon,57,77,205
3084,Laurie Pratt,69,68,276
3085,Sara Perez,74,71,225
3086,Jospeh Lowery,34,67,121
3087,Michael Lynch,41,62,141
3088,John Gordon,97,66,154
3089,Jerry Keyes,62,60,146
3090,Kathleen Dewispelaere,52,73,188
3091,Cassandra Watts,72,64,256
3092,Jose Montford,23,61,101
3093,Samuel Koch,50,64,253
3094,Travis Evans,76,80,168
3095,Laura Malachi,56,79,246
3096,Alison Beckham,30,70,229
3097,James Fraley,97,76,113
3098,Vicky King,56,72,132
3099,Maud Greco,64,67,220
3100,Stephen Newman,59,71,209
3101,Gloria Smith,99,73,238
3102,Daniel Salvage,79,77,160
3103,Mildred Bennett,49,80,110
3104,Alma Bailey,93,60,166
3105,Francis Pinto,71,72,225
3106,Gail Smart,68,60,202
3107,Pearl Gillespie,58,72,253
3108,Guy Saults,95,69,296
3109,Keith Lorenzo,24,72,191
3110,Gertrude Allen,92,64,154
3111,Alice Tovar,97,68,142
3112,Courtney Turner,66,62,208
3113,Maria Wright,60,75,134
3114,Arthur Jackson,98,80,264
3115,Kristine Smiley,76,74,281
3116,Mary Mcclelland,40,64,275
3117,Theodore Johns,96,61,217
3118,David Waiters,91,73,219
3119,Linda Ceasar,91,61,286
3120,Denise Dustin,78,63,101
3121,Madeleine King,89,79,213
3122,Shanna Bernes,73,80,211
3123,Marie Watring,26,69,221
3124,Danny Johnson,52,68,153
3125,Mark Ramos,19,62,162
3126,Phillip Edington,59,78,268
3127,Myrtle Cooper,30,74,252
3128,James Widner,44,75,281
3129,Melissa Moman,22,74,141
3130,Jason Roberts,23,76,104
3131,Mary Webb,97,66,258
3132,Helen Campbell,54,62,161
3133,Randy Jones,38,74,139
3134,Michel Crowe,66,64,103
3135,Frank Tucker,19,66,284
3136,Ted Mazor,100,69,269
3137,Elaina Mchenry,18,60,247
3138,Rosa Neagle,68,66,231
3139,Thomas Muise,44,62,262
3140,Jack Phelps,55,70,232
3141,Marcus Riddle,74,67,260
3142,Jeffery Allen,32,64,164
3143,Edward Fasano,45,69,233
3144,Marvin Johnson,38,80,266
3145,John Pollak,67,74,193
3146,Salvador Washington,94,67,286
3147,Jesse Greenfeld,49,61,230
3148,Craig Wilbanks,92,63,187
3149,Robert Enlow,21,71,300
3150,Michelle Sprayberry,96,76,205
3151,Lena Limon,76,71,227
3152,Larry James,32,79,243
3153,Edith Hill,27,64,275
3154,Jose Jimenez,49,76,161
3155,Julie Roland,31,60,109
3156,Riley Hayslett,100,74,248
3157,Beverly Howard,49,64,215
3158,Glen Coyle,100,71,255
3159,Josie Carlson,69,73,232
3160,Theodore Barnes,71,67,129
3161,Billy Burrow,42,67,242
3162,Betty Warren,42,63,142
3163,Harvey Thomas,33,69,227
3164,William Bell,87,77,154
3165,Daniel Shultz,47,64,178
3166,John Cressey,42,70,224
3167,James Alegria,70,76,283
3168,Jamie Tarr,52,75,245
3169,William Barnhurst,72,79,274
3170,Maynard Barker,59,70,291
3171,Kathy Engelken,97,69,199
3172,Roberta Fuller,18,80,111
3173,Deborah Vercher,60,77,102
3174,Willie Pree,52,63,159
3175,Donna Smith,80,78,213
3176,Sylvia Alvarez,20,65,110
3177,Larry Hoium,59,74,112
3178,Bruce Morgan,28,80,218
3179,William Sturgis,76,60,113
3180,Adam Leuthold,96,70,300
3181,Hector Ball,46,76,296
3182,Chris Depeyster,72,79,178
3183,Shirley Conley,65,76,289
3184,Carolyn Tucker,68,67,218
3185,Felice Sims,21,74,240
3186,Alvin Cardona,61,80,130
3187,Rafael Youngman,90,71,118
3188,Anne Dutton,85,73,235
3189,Kathi Moore,26,65,235
3190,Heather Tovar,65,71,277
3191,Rosa Dasilva,63,66,278
3192,Rick Bond,21,78,236
3193,Melvin Lavole,48,67,157
3194,Susan Moffitt,68,70,107
3195,Renee Hargrove,100,63,207
3196,Kenneth Kissell,65,77,226
3197,Paula Curtis,20,77,261
3198,Jerry Littles,69,68,153
3199,Mary Brown,76,71,271
3200,Linda Nix,26,79,101
3201,Kristy Reams,62,79,242
3202,Phillip Hall,51,70,147
3203,Mariana Keaney,95,67,125
3204,Betty Marien,48,64,213
3205,Tom Argento,28,62,254
3206,Gustavo Robinson,30,62,282
3207,Anthony Major,25,71,125
3208,Anne Zasso,21,72,155
3209,Carolyn Krewson,77,79,204
3210,Myrtle Cooper,50,77,134
3211,Perry Goree,68,60,146
3212,Ruby Tricarico,82,78,227
3213,John Howard,98,67,242
3214,Robert Wiseman,26,67,172
3215,Manuel Mcmahan,71,70,250
3216,Janet Glantz,23,77,275
3217,Jane Gordon,52,67,104
3218,Mike Ford,75,71,245
3219,Tina Pope,96,62,163
3220,Christopher Jones,77,70,297
3221,Philip Young,83,77,238
3222,Carol Mcleod,58,68,297
3223,Kimberly Bean,71,72,256
3224,Roy Eastland,22,69,113
3225,James Haley,62,79,242
