852,Floyd Angelilli,54,77,131
853,Lois Easton,80,67,186
854,Marcelina Steib,79,63,190
855,Daniel Schmit,60,71,114
856,Jamie Jones,47,71,202
857,Margarita House,91,62,191
858,Beverly Veilleux,60,75,125
859,Allen Yeakley,98,78,118
860,Gertrude Oliva,92,70,254
861,Sonya Davidson,62,66,225
862,Wayne Landry,61,80,142
863,Dorothy Perez,31,66,224
864,Isaac Deckman,89,71,177
865,Greta Turman,81,80,130
866,Bradley Mao,92,76,300
867,Jonathon Gholston,42,72,173
868,Parker Schaffner,72,79,277
869,Jackie Hodges,89,66,297
870,Terri Ainley,91,62,142
871,Patricia Griffin,18,64,271
872,Carl Kaeo,85,66,167
873,Diane Wolf,94,76,269
874,Olga Peterson,58,76,233
875,Chelsea Spieth,40,67,193
876,Gloria Wall,71,74,141
877,Charles Washington,46,62,107
878,Dwayne Butts,71,77,193
879,Naomi Mcghee,89,73,250
880,William Mitchell,75,61,120
881,Junie Johnson,67,73,257
882,Matthew Crisp,61,70,286
883,Grace Strickland,25,73,107
884,Kathleen Rambo,93,75,279
885,Nina Cross,60,62,226
886,Kelly Zody,74,67,130
887,Gertrude Arnold,29,79,191
888,Arnold Fahrlander,27,60,140
889,Tammy Cauthon,82,62,103
890,Tommy Smith,47,78,101
891,Mildred Alston,45,64,201
892,Heather Penrod,73,66,150
893,Manuel Homes,71,75,276
894,Gaylord Collins,24,64,236
895,Yolanda Croes,86,76,152
896,Christine Stutzman,20,62,265
897,Corinne Pound,94,66,264
898,Mary Giambra,28,79,151
899,Christopher Clark,39,71,294
900,Jason Smith,94,72,102
901,Randall Malsam,41,66,127
902,Margaret Law,98,77,156
903,Doug Pickles,24,70,144
904,June Vigil,71,72,288
905,Carmen Maxham,26,68,272
906,Angelita Cole,64,69,159
907,Cedric Leggett,75,70,127
908,Edith Dillon,78,76,220
909,Mary Constable,99,65,277
910,Mary Durham,93,61,144
911,Michael Sapp,62,61,243
912,Gladys Pierce,39,61,216
913,Amelia Joyce,19,77,231
914,Jo Mcrae,95,74,187
915,Patrick Dahms,50,71,218
916,Natalie Holland,93,78,141
917,Clarissa Manzone,26,60,227
918,Derek Odell,100,72,146
919,Larry Ervin,41,77,196
920,Priscilla Jones,58,66,134
921,Michael Alexander,57,76,204
922,John Chunn,46,68,297
923,Betty Abram,72,67,269
924,Jason Hinton,40,77,133
925,Jewel Cuomo,32,74,188
926,Russell Baker,44,74,239
927,Lawana Brackett,34,68,203
928,Kevin Jones,94,80,224
929,Mary Lawrence,42,60,157
930,Elvira Nelson,90,70,135
931,Jennifer Parlato,64,74,196
932,Oscar Case,65,75,151
933,Helena Harris,62,63,134
934,William Valerio,22,67,263
935,Ronald Roper,18,74,168
936,Michell Caldwell,52,75,261
937,Larry Haines,70,78,187
938,Douglas Lancaster,25,60,255
939,Cole Cole,57,76,147
940,Jonathan Barlow,35,77,106
941,Vivan Britt,93,77,140
942,John Dahl,88,74,230
943,Tracy Tulloch,21,67,300
944,Lisa Aguirre,34,69,149
945,Jennifer Ouimet,98,67,293
946,Bobby Doyle,32,75,145
947,Doyle Orr,49,63,131
948,Chester Chantler,53,70,237
949,Reed Spence,76,66,271
950,Raymond Johnson,21,72,235
951,Matthew Wang,98,71,254
952,Hector Killian,34,71,107
953,Louie Johnston,69,70,283
954,Catherine Vargas,97,78,257
955,Jennifer Velasquez,89,78,103
956,Mark Allison,91,65,233
957,Joyce Edmonds,100,74,258
958,Geneva Munoz,66,76,269
959,Ingrid Green,74,62,124
960,Jason Nealon,18,61,156
961,Tyron Foret,20,73,120
962,Bessie Westbrook,51,68,116
963,James Schmitz,56,60,128
964,Christina Krause,44,67,150
965,Miguel Bednarz,33,69,207
966,Sergio Phang,86,76,144
967,Paul Buckley,79,60,176
968,Ramon Moncrief,67,76,297
969,Robert Gooden,96,72,219
970,Corie Gunn,99,76,251
971,Sean Cox,31,79,251
972,Emma Duncan,18,73,156
973,Robert Leonard,91,73,105
974,Shawn Khan,21,68,149
975,Sheryl Molacek,42,61,202
976,Theresa Cohen,35,66,119
977,Angela Meraz,35,74,225
978,Oscar Munoz,75,70,246
979,Michael Townsend,80,79,197
980,Kimberly Olson,82,70,257
981,Gary Parnell,86,76,119
982,Joey Brazee,20,62,285
983,David Cummins,92,65,171
984,Howard Ruffin,65,80,288
985,Antoinette Jordan,81,78,158
986,Lucille Carney,55,64,196
987,Norman Aguilar,49,79,270
988,Ruby Bila,38,75,257
989,Chad Jones,31,64,221
990,Michelle Knowles,96,60,217
991,Jeffrey West,97,79,200
992,Michael Greene,84,72,110
993,William Hart,44,63,105
994,Tammy Shah,71,63,114
995,Robert Solem,82,71,297
996,Thomas Bertsch,67,61,140
997,Barbara Foye,54,73,290
998,Kristy Ma,73,76,234
999,Steven Fann,51,78,115
